"row_idx","archivo_origen","duracion_hrs","distancia_km","velocidad_kmh","hora_inicio","hora_fin","comuna","via","indice_coord","lon","lat","alt","fecha","segment_id","fecha_dia","reset_flag","lat_prev","lon_prev","dist_from_prev_km","__jump_thr__","jump_flag","new_segment_flag","segment_seq"
"2461","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.18","15.27","18:20","18:35","Curanilahue","Sargento Aldea","5","-73.349499","-37.477244","196.42506383814572","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::91","2025-07-02","False","-37.477122","-73.350109","0.055511898524955555","0.4","False","False","91"
"2462","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.18","15.37","18:20","18:35","Los Angeles","Ruta 5 Sur","0","-72.405335","-37.479983","195.16003122560497","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::92","2025-07-02","True","-37.477244","-73.349499","83.31536238236706","0.4","False","True","92"
"2463","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.18","15.37","18:20","18:35","Los Angeles","Ruta 5 Sur","1","-72.405112","-37.4816","195.16003122560497","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::92","2025-07-02","False","-37.479983","-72.405335","0.1808759826292215","0.4","False","False","92"
"2464","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.33","0.15","13.41","18:45","19:05","Los Angeles","Colo Colo","0","-72.368813","-37.471112","223.77372001432155","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::93","2025-07-02","True","-37.4816","-72.405112","3.4088940957032077","0.4","False","True","93"
"2465","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.33","0.15","13.41","18:45","19:05","Los Angeles","Colo Colo","1","-72.369342","-37.47117","223.77372001432155","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::93","2025-07-02","False","-37.471112","-72.368813","0.04712818493492495","0.4","False","False","93"
"2466","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.33","0.15","13.41","18:45","19:05","Los Angeles","Colo Colo","2","-72.3699","-37.471233","223.77372001432155","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::93","2025-07-02","False","-37.47117","-72.369342","0.0497398369379571","0.4","False","False","93"
"2467","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.33","0.15","13.41","18:45","19:05","Los Angeles","Colo Colo","3","-72.370487","-37.471306","223.77372001432155","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::93","2025-07-02","False","-37.471233","-72.3699","0.05243539345458852","0.4","False","False","93"
"2468","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.18","11.38","13:10","13:25","San Pedro de la Paz","Av. Michaihue","0","-73.132401","-36.844437","263.71308016877634","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::94","2025-07-02","True","-37.471306","-72.370487","97.04444903767866","0.4","False","True","94"
"2469","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.18","11.38","13:10","13:25","San Pedro de la Paz","Av. Michaihue","1","-73.130782","-36.845396","263.71308016877634","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::94","2025-07-02","False","-36.844437","-73.132401","0.17923877869095398","0.4","False","False","94"
"2470","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.33","0.11","7.66","18:25","18:45","San Pedro de la Paz","Cajigal y Solar","0","-73.113902","-36.838492","391.60401002506273","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::95","2025-07-02","True","-36.845396","-73.130782","1.6869311256336192","0.4","False","True","95"
"2471","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.33","0.11","7.66","18:25","18:45","San Pedro de la Paz","Cajigal y Solar","1","-73.115084","-36.838433","391.60401002506273","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::95","2025-07-02","False","-36.838492","-73.113902","0.10539370439572517","0.4","False","False","95"
"2472","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.16","15.05","11:40","11:55","Concepción","El Golf","0","-73.065141","-36.81034","199.3620414673046","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::96","2025-07-02","True","-36.838433","-73.115084","5.433188002579651","0.4","False","True","96"
"2473","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.16","15.05","11:40","11:55","Concepción","El Golf","1","-73.065248","-36.810201","199.3620414673046","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::96","2025-07-02","False","-36.81034","-73.065141","0.018155740786074678","0.4","False","False","96"
"2474","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.16","15.05","11:40","11:55","Concepción","El Golf","2","-73.065268","-36.81012","199.3620414673046","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::96","2025-07-02","False","-36.810201","-73.065248","0.009181105298163373","0.4","False","False","96"
"2475","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.16","15.05","11:40","11:55","Concepción","El Golf","3","-73.065291","-36.810012","199.3620414673046","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::96","2025-07-02","False","-36.81012","-73.065268","0.012182379002130355","0.4","False","False","96"
"2476","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.16","15.05","11:40","11:55","Concepción","El Golf","4","-73.065275","-36.809871","199.3620414673046","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::96","2025-07-02","False","-36.810012","-73.065291","0.015743078269831717","0.4","False","False","96"
"2477","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.16","15.05","11:40","11:55","Concepción","El Golf","5","-73.065242","-36.809742","199.3620414673046","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::96","2025-07-02","False","-36.809871","-73.065275","0.014641929065685047","0.4","False","False","96"
"2478","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.16","15.05","11:40","11:55","Concepción","El Golf","6","-73.065151","-36.809592","199.3620414673046","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::96","2025-07-02","False","-36.809742","-73.065242","0.018542657133014978","0.4","False","False","96"
"2479","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.16","15.05","11:40","11:55","Concepción","El Golf","7","-73.065092","-36.809525","199.3620414673046","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::96","2025-07-02","False","-36.809592","-73.065151","0.009115527022060222","0.4","False","False","96"
"2480","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.16","15.05","11:40","11:55","Concepción","El Golf","8","-73.06503","-36.809479","199.3620414673046","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::96","2025-07-02","False","-36.809525","-73.065092","0.007525244590955711","0.4","False","False","96"
"2481","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.16","15.05","11:40","11:55","Concepción","El Golf","9","-73.064949","-36.809435","199.3620414673046","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::96","2025-07-02","False","-36.809479","-73.06503","0.0087142345202093","0.4","False","False","96"
"2482","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.16","15.05","11:40","11:55","Concepción","El Golf","10","-73.064831","-36.809392","199.3620414673046","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::96","2025-07-02","False","-36.809435","-73.064949","0.011542063536643466","0.4","False","False","96"
"2483","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.16","15.05","11:40","11:55","Concepción","El Golf","11","-73.064643","-36.80932","199.3620414673046","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::96","2025-07-02","False","-36.809392","-73.064831","0.01855325862543657","0.4","False","False","96"
"2484","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.16","15.05","11:40","11:55","Concepción","El Golf","12","-73.064447","-36.809274","199.3620414673046","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::96","2025-07-02","False","-36.80932","-73.064643","0.018183450515755498","0.4","False","False","96"
"2485","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.15","15.12","17:10","17:25","San Pedro de la Paz","Queule Sur","0","-73.098207","-36.851378","198.41269841269843","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::97","2025-07-02","True","-36.809274","-73.064447","5.563015864527487","0.4","False","True","97"
"2486","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.15","15.12","17:10","17:25","San Pedro de la Paz","Queule Sur","1","-73.098249","-36.851567","198.41269841269843","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::97","2025-07-02","False","-36.851378","-73.098207","0.02134554715576227","0.4","False","False","97"
"2487","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.15","15.12","17:10","17:25","San Pedro de la Paz","Queule Sur","2","-73.098245","-36.851661","198.41269841269843","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::97","2025-07-02","False","-36.851567","-73.098249","0.010458395268102032","0.4","False","False","97"
"2488","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.15","15.12","17:10","17:25","San Pedro de la Paz","Queule Sur","3","-73.098201","-36.851853","198.41269841269843","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::97","2025-07-02","False","-36.851661","-73.098245","0.0217054472485776","0.4","False","False","97"
"2489","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.15","15.12","17:10","17:25","San Pedro de la Paz","Queule Sur","4","-73.098143","-36.851966","198.41269841269843","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::97","2025-07-02","False","-36.851853","-73.098201","0.01358354922024338","0.4","False","False","97"
"2490","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.15","15.12","17:10","17:25","San Pedro de la Paz","Queule Sur","5","-73.098086","-36.852021","198.41269841269843","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::97","2025-07-02","False","-36.851966","-73.098143","0.007945069060652175","0.4","False","False","97"
"2491","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.15","15.12","17:10","17:25","San Pedro de la Paz","Queule Sur","6","-73.097993","-36.852056","198.41269841269843","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::97","2025-07-02","False","-36.852021","-73.098086","0.009144365808474704","0.4","False","False","97"
"2492","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.15","15.12","17:10","17:25","San Pedro de la Paz","Queule Sur","7","-73.097706","-36.852152","198.41269841269843","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::97","2025-07-02","False","-36.852056","-73.097993","0.02767768508626954","0.4","False","False","97"
"2493","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.15","15.12","17:10","17:25","San Pedro de la Paz","Queule Sur","8","-73.097235","-36.852227","198.41269841269843","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::97","2025-07-02","False","-36.852152","-73.097706","0.042729746887015425","0.4","False","False","97"
"2494","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.11","4.0","19:50","20:05","San Pedro de la Paz","Las Torcazas","0","-73.118107","-36.836105","750.7507507507507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::98","2025-07-02","True","-36.852227","-73.097235","2.581346596089453","0.4","False","True","98"
"2495","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.11","4.0","19:50","20:05","San Pedro de la Paz","Las Torcazas","1","-73.118604","-36.836144","750.7507507507507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::98","2025-07-02","False","-36.836105","-73.118107","0.044442784858963316","0.4","False","False","98"
"2496","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.25","0.11","4.0","19:50","20:05","San Pedro de la Paz","Las Torcazas","2","-73.119304","-36.836217","750.7507507507507","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::98","2025-07-02","False","-36.836144","-73.118604","0.06282332813275579","0.4","False","False","98"
"2497","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.73","13.73","16:35","17:20","Coronel","Av. Yobilo","0","-73.150675","-37.009368","218.42238841801645","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::99","2025-07-02","True","-36.836217","-73.119304","19.454450630079027","0.4","False","True","99"
"2498","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.73","13.73","16:35","17:20","Coronel","Av. Yobilo","1","-73.151731","-37.009819","218.42238841801645","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::99","2025-07-02","False","-37.009368","-73.150675","0.106333901029104","0.4","False","False","99"
"2499","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.73","13.73","16:35","17:20","Coronel","Av. Yobilo","2","-73.152247","-37.010045","218.42238841801645","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::99","2025-07-02","False","-37.009819","-73.151731","0.05225632655518209","0.4","False","False","99"
"2500","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.73","13.73","16:35","17:20","Coronel","Av. Yobilo","3","-73.153093","-37.010401","218.42238841801645","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::99","2025-07-02","False","-37.010045","-73.152247","0.08491040620005899","0.4","False","False","99"
"2501","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.73","13.73","16:35","17:20","Coronel","Av. Yobilo","4","-73.153238","-37.010466","218.42238841801645","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::99","2025-07-02","False","-37.010401","-73.153093","0.014764871653100002","0.4","False","False","99"
"2502","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.73","13.73","16:35","17:20","Coronel","Av. Yobilo","5","-73.153997","-37.010784","218.42238841801645","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::99","2025-07-02","False","-37.010466","-73.153238","0.07610623171551134","0.4","False","False","99"
"2503","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.73","13.73","16:35","17:20","Coronel","Av. Yobilo","6","-73.154822","-37.011127","218.42238841801645","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::99","2025-07-02","False","-37.010784","-73.153997","0.08258727648628102","0.4","False","False","99"
"2504","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.73","13.73","16:35","17:20","Coronel","Av. Yobilo","7","-73.155642","-37.011484","218.42238841801645","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::99","2025-07-02","False","-37.011127","-73.154822","0.08292728509260489","0.4","False","False","99"
"2505","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.73","13.73","16:35","17:20","Coronel","Av. Yobilo","8","-73.156476","-37.011851","218.42238841801645","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::99","2025-07-02","False","-37.011484","-73.155642","0.08455151699841014","0.4","False","False","99"
"2506","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.73","13.73","16:35","17:20","Coronel","Av. Yobilo","9","-73.157468","-37.012078","218.42238841801645","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::99","2025-07-02","False","-37.011851","-73.156476","0.09162541111313262","0.4","False","False","99"
"2507","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.73","13.73","16:35","17:20","Coronel","Av. Yobilo","10","-73.158082","-37.012194","218.42238841801645","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::99","2025-07-02","False","-37.012078","-73.157468","0.05602227595637863","0.4","False","False","99"
"2508","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.66","22.18","15:25","16:10","Coronel","Av. Yobilo","0","-73.151731","-37.009819","135.24635887331888","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::100","2025-07-02","True","-37.012194","-73.158082","0.6226896786164956","0.4","False","True","100"
"2509","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.66","22.18","15:25","16:10","Coronel","Av. Yobilo","1","-73.152247","-37.010045","135.24635887331888","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::100","2025-07-02","False","-37.009819","-73.151731","0.05225632655518209","0.4","False","False","100"
"2510","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.66","22.18","15:25","16:10","Coronel","Av. Yobilo","2","-73.153093","-37.010401","135.24635887331888","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::100","2025-07-02","False","-37.010045","-73.152247","0.08491040620005899","0.4","False","False","100"
"2511","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.66","22.18","15:25","16:10","Coronel","Av. Yobilo","3","-73.153238","-37.010466","135.24635887331888","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::100","2025-07-02","False","-37.010401","-73.153093","0.014764871653100002","0.4","False","False","100"
"2512","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.66","22.18","15:25","16:10","Coronel","Av. Yobilo","4","-73.153997","-37.010784","135.24635887331888","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::100","2025-07-02","False","-37.010466","-73.153238","0.07610623171551134","0.4","False","False","100"
"2513","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.66","22.18","15:25","16:10","Coronel","Av. Yobilo","5","-73.154822","-37.011127","135.24635887331888","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::100","2025-07-02","False","-37.010784","-73.153997","0.08258727648628102","0.4","False","False","100"
"2514","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.66","22.18","15:25","16:10","Coronel","Av. Yobilo","6","-73.155642","-37.011484","135.24635887331888","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::100","2025-07-02","False","-37.011127","-73.154822","0.08292728509260489","0.4","False","False","100"
"2515","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.66","22.18","15:25","16:10","Coronel","Av. Yobilo","7","-73.156476","-37.011851","135.24635887331888","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::100","2025-07-02","False","-37.011484","-73.155642","0.08455151699841014","0.4","False","False","100"
"2516","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.66","22.18","15:25","16:10","Coronel","Av. Yobilo","8","-73.157468","-37.012078","135.24635887331888","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::100","2025-07-02","False","-37.011851","-73.156476","0.09162541111313262","0.4","False","False","100"
"2517","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.66","22.18","15:25","16:10","Coronel","Av. Yobilo","9","-73.158082","-37.012194","135.24635887331888","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::100","2025-07-02","False","-37.012078","-73.157468","0.05602227595637863","0.4","False","False","100"
"2518","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.66","22.18","15:25","16:10","Coronel","Av. Yobilo","10","-73.158452","-37.012285","135.24635887331888","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::100","2025-07-02","False","-37.012194","-73.158082","0.03437533700879253","0.4","False","False","100"
"2519","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.64","23.39","17:10","17:55","Los Angeles","Caupolicán","0","-72.355494","-37.471111","128.2632366194326","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::101","2025-07-02","True","-37.012285","-73.158452","87.49318429218748","0.4","False","True","101"
"2520","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.64","23.39","17:10","17:55","Los Angeles","Caupolicán","1","-72.353863","-37.471131","128.2632366194326","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::101","2025-07-02","False","-37.471111","-72.355494","0.1439547163764622","0.4","False","False","101"
"2521","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.64","23.39","17:10","17:55","Los Angeles","Caupolicán","2","-72.352433","-37.471211","128.2632366194326","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::101","2025-07-02","False","-37.471131","-72.353863","0.12651211411003954","0.4","False","False","101"
"2522","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.64","23.39","17:10","17:55","Los Angeles","Caupolicán","3","-72.352106","-37.471222","128.2632366194326","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::101","2025-07-02","False","-37.471211","-72.352433","0.028883981270230365","0.4","False","False","101"
"2523","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.64","23.39","17:10","17:55","Los Angeles","Caupolicán","4","-72.351362","-37.471273","128.2632366194326","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::101","2025-07-02","False","-37.471222","-72.352106","0.06590314935690571","0.4","False","False","101"
"2524","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.64","23.39","17:10","17:55","Los Angeles","Caupolicán","5","-72.351024","-37.471288","128.2632366194326","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::101","2025-07-02","False","-37.471273","-72.351362","0.029875402737632447","0.4","False","False","101"
"2525","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.64","23.39","17:10","17:55","Los Angeles","Caupolicán","6","-72.349562","-37.47138","128.2632366194326","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::101","2025-07-02","False","-37.471288","-72.351024","0.12942765474725537","0.4","False","False","101"
"2526","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.64","23.39","17:10","17:55","Los Angeles","Caupolicán","7","-72.348248","-37.471468","128.2632366194326","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::101","2025-07-02","False","-37.47138","-72.349562","0.11637358795992289","0.4","False","False","101"
"2527","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.63","19.96","18:10","18:55","Concepción","Angol","0","-73.059425","-36.82131","150.28711150014033","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::102","2025-07-02","True","-37.471468","-72.348248","95.91455499776127","0.4","False","True","102"
"2528","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.63","19.96","18:10","18:55","Concepción","Angol","1","-73.058758","-36.822316","150.28711150014033","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::102","2025-07-02","False","-36.82131","-73.059425","0.12664154596541208","0.4","False","False","102"
"2529","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.63","19.96","18:10","18:55","Concepción","Angol","2","-73.058141","-36.823332","150.28711150014033","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::102","2025-07-02","False","-36.822316","-73.058758","0.12561585459769298","0.4","False","False","102"
"2530","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.63","19.96","18:10","18:55","Concepción","Angol","3","-73.057486","-36.824341","150.28711150014033","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::102","2025-07-02","False","-36.823332","-73.058141","0.1264395158704546","0.4","False","False","102"
"2531","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.63","19.96","18:10","18:55","Concepción","Angol","4","-73.056866","-36.825291","150.28711150014033","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::102","2025-07-02","False","-36.824341","-73.057486","0.11918153507713482","0.4","False","False","102"
"2532","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.63","19.96","18:10","18:55","Concepción","Angol","5","-73.056794","-36.825406","150.28711150014033","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::102","2025-07-02","False","-36.825291","-73.056866","0.0143034345183323","0.4","False","False","102"
"2533","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.75","0.63","19.96","18:10","18:55","Concepción","Angol","6","-73.056192","-36.826353","150.28711150014033","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::102","2025-07-02","False","-36.825406","-73.056794","0.11815045189156406","0.4","False","False","102"
"2534","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.67","0.62","23.44","19:40","20:20","Concepción","Bernardino Corral","0","-73.025173","-36.816648","128.00057718925288","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::103","2025-07-02","True","-36.826353","-73.056192","2.964472530758828","0.4","False","True","103"
"2535","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.67","0.62","23.44","19:40","20:20","Concepción","Bernardino Corral","1","-73.025792","-36.817454","128.00057718925288","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::103","2025-07-02","False","-36.816648","-73.025173","0.10520713099588895","0.4","False","False","103"
"2536","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.67","0.62","23.44","19:40","20:20","Concepción","Bernardino Corral","2","-73.026605","-36.818546","128.00057718925288","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::103","2025-07-02","False","-36.817454","-73.025792","0.1413559669706227","0.4","False","False","103"
"2537","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.67","0.62","23.44","19:40","20:20","Concepción","Bernardino Corral","3","-73.027102","-36.819199","128.00057718925288","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::103","2025-07-02","False","-36.818546","-73.026605","0.08502650028445931","0.4","False","False","103"
"2538","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.67","0.62","23.44","19:40","20:20","Concepción","Bernardino Corral","4","-73.027161","-36.81921","128.00057718925288","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::103","2025-07-02","False","-36.819199","-73.027102","0.005392440811956145","0.4","False","False","103"
"2539","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.67","0.62","23.44","19:40","20:20","Concepción","Bernardino Corral","5","-73.027214","-36.819232","128.00057718925288","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::103","2025-07-02","False","-36.81921","-73.027161","0.005314315808401394","0.4","False","False","103"
"2540","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.67","0.62","23.44","19:40","20:20","Concepción","Bernardino Corral","6","-73.027263","-36.819272","128.00057718925288","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::103","2025-07-02","False","-36.819232","-73.027214","0.006229581592472681","0.4","False","False","103"
"2541","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml","0.67","0.62","23.44","19:40","20:20","Concepción","Bernardino Corral","7","-73.027684","-36.819787","128.00057718925288","2025-07-02","congestiones_duracion_Región del Bío-Bío_02_07_2025.kml::103","2025-07-02","False","-36.819272","-73.027263","0.06843772916165738","0.4","False","False","103"
